brand,model,year,engine_cc,automatic,fuel,brand_country
Skoda,OCTAVIA,2013,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2013,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1395,1,בנזין,צ׳כיה
Skoda,סקודה 44G5 CN,1998,1589,0,לא ידוע,צ׳כיה
Skoda,OCTAVIA,2000,1781,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2002,1781,1,בנזין,צ׳כיה
Skoda,FABIA,2013,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2014,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2015,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2013,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2014,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2013,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2014,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2013,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2014,1197,1,בנזין,צ׳כיה
Skoda,YETI,2013,1197,0,בנזין,צ׳כיה
Skoda,YETI,2014,1197,0,בנזין,צ׳כיה
Skoda,YETI,2013,1197,0,בנזין,צ׳כיה
Skoda,YETI,2014,1197,0,בנזין,צ׳כיה
Skoda,YETI,2013,1197,1,בנזין,צ׳כיה
Skoda,YETI,2014,1197,1,בנזין,צ׳כיה
Skoda,YETI,2013,1197,1,בנזין,צ׳כיה
Skoda,YETI,2014,1197,1,בנזין,צ׳כיה
Skoda,FELICIA,1999,1289,0,בנזין,צ׳כיה
Skoda,FELICIA,2000,1289,0,בנזין,צ׳כיה
Skoda,FELICIA,2001,1289,0,בנזין,צ׳כיה
Skoda,OCTAVIA,2000,1595,1,בנזין,צ׳כיה
Skoda,YETI,2013,1197,1,בנזין,צ׳כיה
Skoda,YETI,2014,1197,1,בנזין,צ׳כיה
Skoda,YETI,2013,1197,1,בנזין,צ׳כיה
Skoda,YETI,2013,1197,1,בנזין,צ׳כיה
Skoda,YETI,2014,1197,1,בנזין,צ׳כיה
Skoda,YETI,2013,1197,1,בנזין,צ׳כיה
Skoda,YETI,2014,1197,1,בנזין,צ׳כיה
Skoda,YETI,2013,1390,1,בנזין,צ׳כיה
Skoda,YETI,2013,1390,1,בנזין,צ׳כיה
Skoda,YETI,2014,1390,1,בנזין,צ׳כיה
Skoda,YETI,2013,1390,1,בנזין,צ׳כיה
Skoda,YETI,2014,1390,1,בנזין,צ׳כיה
Skoda,YETI,2013,1390,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2000,1896,0,דיזל,צ׳כיה
Skoda,OCTAVIA,2001,1595,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2002,1595,1,בנזין,צ׳כיה
Skoda,YETI,2013,1390,1,בנזין,צ׳כיה
Skoda,YETI,2014,1390,1,בנזין,צ׳כיה
Skoda,YETI,2013,1390,1,בנזין,צ׳כיה
Skoda,YETI,2014,1390,1,בנזין,צ׳כיה
Skoda,SUPERB,2013,1968,1,דיזל,צ׳כיה
Skoda,SUPERB,2014,1968,1,דיזל,צ׳כיה
Skoda,SUPERB,2013,1968,1,דיזל,צ׳כיה
Skoda,SUPERB,2014,1968,1,דיזל,צ׳כיה
Skoda,SUPERB,2013,1968,1,דיזל,צ׳כיה
Skoda,SUPERB,2014,1968,1,דיזל,צ׳כיה
Skoda,SUPERB,2015,1968,1,דיזל,צ׳כיה
Skoda,SUPERB,2013,1968,1,דיזל,צ׳כיה
Skoda,SUPERB,2014,1968,1,דיזל,צ׳כיה
Skoda,SUPERB,2015,1968,1,דיזל,צ׳כיה
Skoda,RAPID,2013,1598,1,דיזל,צ׳כיה
Skoda,RAPID,2013,1598,1,דיזל,צ׳כיה
Skoda,RAPID,2014,1598,1,דיזל,צ׳כיה
Skoda,RAPID,2015,1598,1,דיזל,צ׳כיה
Skoda,FELICIA,1998,1598,0,בנזין,צ׳כיה
Skoda,FELICIA,1999,1598,0,בנזין,צ׳כיה
Skoda,FELICIA,2000,1598,0,בנזין,צ׳כיה
Skoda,FELICIA,2001,1598,0,בנזין,צ׳כיה
Skoda,OCTAVIA,2002,1781,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2003,1781,1,בנזין,צ׳כיה
Skoda,RAPID,2013,1598,1,דיזל,צ׳כיה
Skoda,RAPID,2014,1598,1,דיזל,צ׳כיה
Skoda,RAPID,2013,1598,1,דיזל,צ׳כיה
Skoda,RAPID,2014,1598,1,דיזל,צ׳כיה
Skoda,RAPID,2013,1598,1,דיזל,צ׳כיה
Skoda,RAPID,2014,1598,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2013,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2013,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2013,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2013,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2013,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1197,1,בנזין,צ׳כיה
Skoda,FELICIA,1998,1598,0,בנזין,צ׳כיה
Skoda,FELICIA,1999,1598,0,בנזין,צ׳כיה
Skoda,FELICIA,2000,1598,0,בנזין,צ׳כיה
Skoda,SUPERB,2003,2496,1,דיזל,צ׳כיה
Skoda,SUPERB,2004,2496,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2013,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2013,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2013,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2013,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2013,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2013,1598,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2014,1598,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2015,1598,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2013,1598,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2014,1598,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2013,1598,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2014,1598,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2015,1598,1,דיזל,צ׳כיה
Skoda,סקודה פליסיה,1996,1289,0,לא ידוע,צ׳כיה
Skoda,סקודה פליסיה,1997,1289,0,לא ידוע,צ׳כיה
Skoda,SUPERB,2003,2496,1,דיזל,צ׳כיה
Skoda,SUPERB,2004,2496,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2013,1598,0,דיזל,צ׳כיה
Skoda,OCTAVIA,2014,1598,0,דיזל,צ׳כיה
Skoda,OCTAVIA,2015,1598,0,דיזל,צ׳כיה
Skoda,OCTAVIA,2013,1598,0,דיזל,צ׳כיה
Skoda,OCTAVIA,2014,1598,0,דיזל,צ׳כיה
Skoda,OCTAVIA,2013,1598,0,דיזל,צ׳כיה
Skoda,OCTAVIA,2014,1598,0,דיזל,צ׳כיה
Skoda,OCTAVIA,2015,1598,0,דיזל,צ׳כיה
Skoda,OCTAVIA,2013,1968,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2014,1968,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2015,1968,1,דיזל,צ׳כיה
Skoda,RAPID,2014,1598,0,דיזל,צ׳כיה
Skoda,RAPID,2015,1598,0,דיזל,צ׳כיה
Skoda,RAPID,2016,1598,0,דיזל,צ׳כיה
Skoda,RAPID,2017,1598,0,דיזל,צ׳כיה
Skoda,RAPID,2014,1598,0,דיזל,צ׳כיה
Skoda,OCTAVIA,2014,1984,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1984,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1984,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1798,1,בנזין,צ׳כיה
Skoda,FELICIA,1996,1289,0,לא ידוע,צ׳כיה
Skoda,FELICIA,1997,1289,0,לא ידוע,צ׳כיה
Skoda,FABIA,2003,1390,1,בנזין,צ׳כיה
Skoda,FABIA,2004,1390,1,בנזין,צ׳כיה
Skoda,FABIA,2005,1390,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1798,1,בנזין,צ׳כיה
Skoda,RAPID,2014,1390,1,בנזין,צ׳כיה
Skoda,RAPID,2015,1390,1,בנזין,צ׳כיה
Skoda,RAPID,2016,1390,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1197,1,בנזין,צ׳כיה
Skoda,RAPID,2014,1197,1,בנזין,צ׳כיה
Skoda,RAPID,2014,1390,1,בנזין,צ׳כיה
Skoda,RAPID,2014,1390,1,בנזין,צ׳כיה
Skoda,סקודה פליסיה,1996,1300,0,לא ידוע,צ׳כיה
Skoda,סקודה פליסיה,1997,1300,0,לא ידוע,צ׳כיה
Skoda,OCTAVIA,2002,1896,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2003,1896,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2004,1896,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2005,1896,1,דיזל,צ׳כיה
Skoda,FABIA,2014,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2014,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2015,1197,1,בנזין,צ׳כיה
Skoda,FABIA SPACE,2014,1197,1,בנזין,צ׳כיה
Skoda,FABIA SPACE,2014,1197,1,בנזין,צ׳כיה
Skoda,FABIA SPACE,2015,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1197,1,בנזין,צ׳כיה
Skoda,סקודה צ'כיה 5 דלתות,1997,1289,0,לא ידוע,צ׳כיה
Skoda,סקודה צ'כיה 5 דלתות,1998,1289,0,לא ידוע,צ׳כיה
Skoda,סקודה צ'כיה 5 דלתות,1999,1289,0,לא ידוע,צ׳כיה
Skoda,FABIA,2005,1390,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1395,1,בנזין,צ׳כיה
Skoda,ROOMSTER,2014,1197,1,בנזין,צ׳כיה
Skoda,ROOMSTER,2015,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1395,1,בנזין,צ׳כיה
Skoda,סקודה צ'כיה 5  דלתות,1997,1289,0,לא ידוע,צ׳כיה
Skoda,סקודה צ'כיה 5  דלתות,1998,1289,0,לא ידוע,צ׳כיה
Skoda,SUPERB,2005,1896,1,דיזל,צ׳כיה
Skoda,SUPERB,2006,1896,1,דיזל,צ׳כיה
Skoda,YETI,2014,1197,1,בנזין,צ׳כיה
Skoda,YETI,2015,1197,1,בנזין,צ׳כיה
Skoda,YETI,2016,1197,1,בנזין,צ׳כיה
Skoda,YETI,2014,1197,1,בנזין,צ׳כיה
Skoda,YETI,2015,1197,1,בנזין,צ׳כיה
Skoda,YETI,2014,1197,1,בנזין,צ׳כיה
Skoda,YETI,2015,1197,1,בנזין,צ׳כיה
Skoda,YETI,2016,1197,1,בנזין,צ׳כיה
Skoda,YETI,2014,1197,1,בנזין,צ׳כיה
Skoda,YETI,2015,1197,1,בנזין,צ׳כיה
Skoda,YETI,2016,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1798,1,בנזין,צ׳כיה
Skoda,YETI,2014,1390,1,בנזין,צ׳כיה
Skoda,YETI,2014,1390,1,בנזין,צ׳כיה
Skoda,YETI,2014,1390,1,בנזין,צ׳כיה
Skoda,YETI,2015,1390,1,בנזין,צ׳כיה
Skoda,YETI,2016,1390,1,בנזין,צ׳כיה
Skoda,סקודה צ'כיה 5 דלתות,1997,1598,0,לא ידוע,צ׳כיה
Skoda,סקודה צ'כיה 5 דלתות,1998,1598,0,לא ידוע,צ׳כיה
Skoda,SUPERB,2005,1896,1,דיזל,צ׳כיה
Skoda,SUPERB,2006,1896,1,דיזל,צ׳כיה
Skoda,YETI,2014,1390,1,בנזין,צ׳כיה
Skoda,YETI,2015,1390,1,בנזין,צ׳כיה
Skoda,YETI,2016,1390,1,בנזין,צ׳כיה
Skoda,FABIA,2014,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2015,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2014,1197,1,בנזין,צ׳כיה
Skoda,RAPID,2014,1390,1,בנזין,צ׳כיה
Skoda,RAPID,2015,1390,1,בנזין,צ׳כיה
Skoda,RAPID,2014,1390,1,בנזין,צ׳כיה
Skoda,YETI,2014,1197,0,בנזין,צ׳כיה
Skoda,YETI,2015,1197,0,בנזין,צ׳כיה
Skoda,YETI,2016,1197,0,בנזין,צ׳כיה
Skoda,YETI,2014,1197,0,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1395,0,בנזין,צ׳כיה
Skoda,סקודה צ'כיה 5 דלתות,1997,1598,0,לא ידוע,צ׳כיה
Skoda,סקודה צ'כיה 5 דלתות,1998,1598,0,לא ידוע,צ׳כיה
Skoda,SUPERB,2005,1896,1,דיזל,צ׳כיה
Skoda,SUPERB,2006,1896,1,דיזל,צ׳כיה
Skoda,RAPID,2014,1390,1,בנזין,צ׳כיה
Skoda,RAPID,2014,1390,1,בנזין,צ׳כיה
Skoda,RAPID,2014,1390,1,בנזין,צ׳כיה
Skoda,RAPID,2015,1390,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1197,1,בנזין,צ׳כיה
Skoda,RAPID,2014,1197,0,בנזין,צ׳כיה
Skoda,SUPERB,2014,1984,1,בנזין,צ׳כיה
Skoda,SUPERB,2015,1984,1,בנזין,צ׳כיה
Skoda,RAPID,2014,1390,1,בנזין,צ׳כיה
Skoda,סקודה צ'כיה 5 דלתות,1997,1598,0,לא ידוע,צ׳כיה
Skoda,סקודה צ'כיה 5 דלתות,1998,1598,0,לא ידוע,צ׳כיה
Skoda,סקודה צ'כיה 5 דלתות,1999,1598,0,לא ידוע,צ׳כיה
Skoda,SUPERB,2005,1896,1,דיזל,צ׳כיה
Skoda,SUPERB,2006,1896,1,דיזל,צ׳כיה
Skoda,FABIA,2014,1390,0,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2014,1984,0,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1984,0,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2014,1984,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2015,1984,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2014,1984,0,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2015,1984,0,בנזין,צ׳כיה
Skoda,OCTAVIA  SPACE,2014,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA  SPACE,2015,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2014,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2015,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2016,1395,1,בנזין,צ׳כיה
Skoda,סקודה צ'כיה 5 דלתות,1997,1598,0,לא ידוע,צ׳כיה
Skoda,סקודה צ'כיה 5 דלתות,1998,1598,0,לא ידוע,צ׳כיה
Skoda,SUPERB,2005,1781,1,בנזין,צ׳כיה
Skoda,SUPERB,2006,1781,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2014,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2015,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2014,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2014,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2015,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2014,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2015,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2016,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2014,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2015,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2014,1598,1,דיזל,צ׳כיה
Skoda,OCTAVIA SPACE,2015,1598,1,דיזל,צ׳כיה
Skoda,OCTAVIA SPACE,2014,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2015,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2016,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2014,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2015,1197,1,בנזין,צ׳כיה
Skoda,סקודה צ'כיה 5 דלתות,1997,1896,0,לא ידוע,צ׳כיה
Skoda,סקודה צ'כיה 5 דלתות,1998,1896,0,לא ידוע,צ׳כיה
Skoda,SUPERB,2005,1781,1,בנזין,צ׳כיה
Skoda,SUPERB,2006,1781,1,בנזין,צ׳כיה
Skoda,SUPERB,2007,1781,1,בנזין,צ׳כיה
Skoda,SUPERB,2007,1781,1,בנזין,צ׳כיה
Skoda,SUPERB,2008,1781,1,בנזין,צ׳כיה
Skoda,OCTAVIA SPACE,2014,1598,0,דיזל,צ׳כיה
Skoda,OCTAVIA SPACE,2015,1598,0,דיזל,צ׳כיה
Skoda,OCTAVIA,2014,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1197,1,בנזין,צ׳כיה
Skoda,SUPERB,2014,1968,1,דיזל,צ׳כיה
Skoda,SUPERB,2015,1968,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2014,1968,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2015,1968,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2014,1968,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2015,1968,1,דיזל,צ׳כיה
Skoda,RAPID,2014,1390,1,בנזין,צ׳כיה
Skoda,RAPID,2015,1390,1,בנזין,צ׳כיה
Skoda,RAPID,2014,1390,1,בנזין,צ׳כיה
Skoda,RAPID,2015,1390,1,בנזין,צ׳כיה
Skoda,RAPID,2016,1390,1,בנזין,צ׳כיה
Skoda,FELICIA,1996,1896,0,דיזל,צ׳כיה
Skoda,FELICIA,1997,1896,0,דיזל,צ׳כיה
Skoda,FELICIA,1998,1896,0,דיזל,צ׳כיה
Skoda,FELICIA,1999,1896,0,דיזל,צ׳כיה
Skoda,FELICIA,2000,1896,0,דיזל,צ׳כיה
Skoda,SUPERB,2005,1781,1,בנזין,צ׳כיה
Skoda,SUPERB,2006,1781,1,בנזין,צ׳כיה
Skoda,RAPID,2014,1598,1,דיזל,צ׳כיה
Skoda,RAPID,2015,1598,1,דיזל,צ׳כיה
Skoda,OCTVIA SPACE,2015,1984,1,בנזין,צ׳כיה
Skoda,YETI,2015,1798,1,בנזין,צ׳כיה
Skoda,YETI,2015,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1395,1,בנזין,צ׳כיה
Skoda,FABIA,2015,1197,0,בנזין,צ׳כיה
Skoda,FABIA,2016,1197,0,בנזין,צ׳כיה
Skoda,FABIA,2017,1197,0,בנזין,צ׳כיה
Skoda,FABIA,2015,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2016,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2015,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2016,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2017,1197,1,בנזין,צ׳כיה
Skoda,FELICIA,1997,1289,0,בנזין,צ׳כיה
Skoda,FELICIA,1998,1289,0,בנזין,צ׳כיה
Skoda,FELICIA,2000,1289,0,בנזין,צ׳כיה
Skoda,SUPERB,2005,1781,1,בנזין,צ׳כיה
Skoda,SUPERB,2006,1781,1,בנזין,צ׳כיה
Skoda,SUPERB,2007,1781,1,בנזין,צ׳כיה
Skoda,SUPERB,2007,1781,1,בנזין,צ׳כיה
Skoda,SUPERB,2008,1781,1,בנזין,צ׳כיה
Skoda,FABIA,2015,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2016,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2017,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2015,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2016,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2017,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2018,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2015,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2016,1197,1,בנזין,צ׳כיה
Skoda,FABIA,2017,1197,1,בנזין,צ׳כיה
Skoda,FABIA SPACE,2015,1197,1,בנזין,צ׳כיה
Skoda,FABIA SPACE,2016,1197,1,בנזין,צ׳כיה
Skoda,FABIA SPACE,2017,1197,1,בנזין,צ׳כיה
Skoda,FABIA SPACE,2018,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1598,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2016,1598,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2015,1598,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2016,1598,1,דיזל,צ׳כיה
Skoda,RAPID,2015,1395,1,בנזין,צ׳כיה
Skoda,RAPID,2016,1395,1,בנזין,צ׳כיה
Skoda,RAPID,2017,1395,1,בנזין,צ׳כיה
Skoda,סקודה צ'כיה 5דלתות,1997,1896,0,לא ידוע,צ׳כיה
Skoda,סקודה צ'כיה 5דלתות,1998,1896,0,לא ידוע,צ׳כיה
Skoda,OCTAVIA,2005,1595,1,בנזין,צ׳כיה
Skoda,RAPID,2015,1395,1,בנזין,צ׳כיה
Skoda,RAPID,2016,1395,1,בנזין,צ׳כיה
Skoda,RAPID,2017,1395,1,בנזין,צ׳כיה
Skoda,SPACEBACK,2015,1395,1,בנזין,צ׳כיה
Skoda,SPACEBACK,2016,1395,1,בנזין,צ׳כיה
Skoda,NEW YETI,2015,1395,1,בנזין,צ׳כיה
Skoda,NEW YETI,2016,1395,1,בנזין,צ׳כיה
Skoda,NEW YETI,2017,1395,1,בנזין,צ׳כיה
Skoda,NEW YETI,2015,1395,1,בנזין,צ׳כיה
Skoda,NEW YETI,2016,1395,1,בנזין,צ׳כיה
Skoda,RAPID,2015,1197,1,בנזין,צ׳כיה
Skoda,RAPID,2016,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2017,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1395,1,בנזין,צ׳כיה
Skoda,סקודה צ'כיה 5דלתות,1997,1896,0,לא ידוע,צ׳כיה
Skoda,סקודה צ'כיה 5דלתות,1998,1896,0,לא ידוע,צ׳כיה
Skoda,OCTAVIA,2005,1896,1,דיזל,צ׳כיה
Skoda,OCTAVIA,2015,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1197,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIYA,2015,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIYA,2016,1395,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1798,1,בנזין,צ׳כיה
Skoda,סקודה צ'כיה,1998,1598,0,לא ידוע,צ׳כיה
Skoda,OCTAVIA,2005,1595,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2016,1798,1,בנזין,צ׳כיה
Skoda,OCTAVIA,2015,1197,1,בנזין,צ׳כיה
